yyyymm,link
198511,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data9/adaptor.mars.internal-1694041815.0282967-10651-2-5f3daf9e-190c-4a57-8747-59a9ecbb8314.nc
198512,https://download-0007-clone.copernicus-climate.eu/cache-compute-0007/cache/data1/adaptor.mars.internal-1694041848.0946424-11661-13-bc6f9353-a983-4798-ac74-75ce93999bc6.nc
198601,https://download-0000-clone.copernicus-climate.eu/cache-compute-0000/cache/data0/adaptor.mars.internal-1694041881.4892218-29612-3-1a9e619c-a785-4e80-85a9-ff9e5468e505.nc
198602,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data2/adaptor.mars.internal-1694041902.8450222-26878-3-5e2ef22c-488e-44c8-88b5-54e22f041b9b.nc
198603,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data2/adaptor.mars.internal-1694041925.6181712-28285-3-31957d2c-a1a4-4f85-97ff-ab6c1233ec45.nc
198604,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data3/adaptor.mars.internal-1694041959.8896403-27110-8-7d7a3d87-7f96-4716-b351-f2d0c9b49cb9.nc
198605,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data4/adaptor.mars.internal-1694041992.6173398-6286-3-08126bb0-502e-41e4-ba00-4405b5ed4ae1.nc
198606,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data7/adaptor.mars.internal-1694042026.5554814-18292-7-a7ff286b-56ca-4f78-8e9a-dfad6646a02b.nc
198607,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data7/adaptor.mars.internal-1694042049.4887938-6169-11-7ac95500-f6f9-4e61-9cf7-88ba36c64a16.nc
198608,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data1/adaptor.mars.internal-1694042082.6425858-32531-13-8b23c7aa-4702-4199-b767-955a365a8ebc.nc
198609,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data1/adaptor.mars.internal-1694042117.0881703-17691-10-a7dee8d4-0c6b-43e8-8cac-d6b118f6537b.nc
198610,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data5/adaptor.mars.internal-1694042150.42848-18112-15-0c49313c-d878-4417-968a-9c615fe6bb20.nc
198611,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data3/adaptor.mars.internal-1694042172.6355813-18060-11-dd5024bd-1dd1-4cd2-bfc0-4754ab6abacc.nc
198612,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data6/adaptor.mars.internal-1694042206.8142018-30143-2-ed678f73-defa-4d20-b4c6-81118e580e2d.nc
198701,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data9/adaptor.mars.internal-1694042240.428936-27924-3-dfdf1ea3-4ff8-4703-b26a-ed7314441dde.nc
198702,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data5/adaptor.mars.internal-1694042273.3373652-2951-1-373314d1-2c49-4e55-b33e-00b6aad84da6.nc
198703,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data9/adaptor.mars.internal-1694042296.6500435-12643-13-2ec3d863-2ea0-49cb-858d-094a62887b18.nc
198704,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data0/adaptor.mars.internal-1694042329.4241655-30375-1-f2d926bc-e694-459d-9345-731a7e6ad7d8.nc
198705,https://download-0000-clone.copernicus-climate.eu/cache-compute-0000/cache/data7/adaptor.mars.internal-1694042351.3007898-1055-4-c1d6cec2-3ef3-4408-b7b5-1a1f08a79e71.nc
198706,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data6/adaptor.mars.internal-1694042385.4629197-30252-5-eab16fa8-877d-40b1-a09d-bad8a5d8d012.nc
198707,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data4/adaptor.mars.internal-1694042407.1483228-22660-16-d2b16901-c116-4347-85f0-67ceacffcdaf.nc
198708,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data9/adaptor.mars.internal-1694042430.3089032-21164-8-5c32df25-b3d1-43aa-991b-ce029cb6694b.nc
198709,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data5/adaptor.mars.internal-1694042463.6915884-12898-9-8119c349-83a0-4f75-ba76-f449ce2c8200.nc
198710,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data1/adaptor.mars.internal-1694042486.1863198-21618-9-37b6b793-1ea9-47a0-9234-cc5f6cd9fcfa.nc
198711,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data9/adaptor.mars.internal-1694042519.1573238-13491-10-99c5c900-d0b9-40bd-9347-1e69cfaf6170.nc
198712,https://download-0006-clone.copernicus-climate.eu/cache-compute-0006/cache/data4/adaptor.mars.internal-1694042542.431281-4324-12-851b335a-1a2c-4b3c-9d81-3d68142f12b1.nc
198801,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data6/adaptor.mars.internal-1694042575.8758388-20959-16-e5a4bb0d-fc4a-43b8-91d6-ddd710f33f7c.nc
198802,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data4/adaptor.mars.internal-1694042608.9631855-31969-12-2438ec34-c04d-477f-9593-3a63c3254745.nc
198803,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data0/adaptor.mars.internal-1694042643.155905-21600-18-d75dcf08-25db-4bde-81e1-add8792abf53.nc
198804,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data5/adaptor.mars.internal-1694042676.262024-5327-15-01d137ed-3076-4a4f-bf75-86ab117eae3a.nc
198805,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data4/adaptor.mars.internal-1694042698.384407-31958-4-2abc18ca-7fcb-4c05-bc30-7360cab20749.nc
198806,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data1/adaptor.mars.internal-1694042733.0225616-13834-1-849b4a97-9f28-4fd4-b934-4b23fdb947bb.nc
198807,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data8/adaptor.mars.internal-1694042755.5510778-31815-3-686cc493-4acd-4680-aa0d-3103fda98095.nc
198808,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data3/adaptor.mars.internal-1694042779.0525599-12071-4-feff16b6-0975-476c-9fdd-d906df303bb5.nc
